"FUND_CODE","FUND_NAME","ITEM_TYPE","SOURCE_DESCRIPTION","CATEGORY","src.cat"
"7111L","Pakaging/CANR/Fellow","652255000255","MSU","Gift Aid","MSU_GiftAid"
"7112L","AnthropolDisc/CSS/Fellow","652255000260","MSU","Gift Aid","MSU_GiftAid"
"7115L","EducationAdmin/Fell","652255000265","MSU","Gift Aid","MSU_GiftAid"
"7116L","Mech Eng/Engr/Fellowship","652255000270","MSU","Gift Aid","MSU_GiftAid"
"7118L","EdOpFellow/GradSch/Fell","652255000275","MSU","Gift Aid","MSU_GiftAid"
"7119L","CounselingEPSE/Fell","652255000285","MSU","Gift Aid","MSU_GiftAid"
"7122L","Dean/CHM/Fellow","652255000290","MSU","Gift Aid","MSU_GiftAid"
"7123L","COM/Dean/Disc/Fell","652255000295","MSU","Gift Aid","MSU_GiftAid"
"7125L","CEP&SE/Education/Fell","652255000305","MSU","Gift Aid","MSU_GiftAid"
"7132L","CNS/Science/Fell","652255000316","MSU","Gift Aid","MSU_GiftAid"
"7136L","PlantSoil&Microbial/Fell","652255000335","MSU","Gift Aid","MSU_GiftAid"
"7143L","Research/VetMed/Fell","652255000350","MSU","Gift Aid","MSU_GiftAid"
"7146L","CAN/Wildlife/Fell","652255000361","MSU","Gift Aid","MSU_GiftAid"
"7148L","ElEngrDisc/Engr/Fellow","652255000370","MSU","Gift Aid","MSU_GiftAid"
"7149L","CNS/Microbiology/Fell","652255000371","MSU","Gift Aid","MSU_GiftAid"
"7153L","DigitalHumanities/Fell","652255000375","MSU","Gift Aid","MSU_GiftAid"
"7159L","S&S/FoodSci/CANR/Fell","652255000380","MSU","Gift Aid","MSU_GiftAid"
"7164L","Pack/AgEx/CANR/Fellow","652255000400","MSU","Gift Aid","MSU_GiftAid"
"7167L","CSS/Sociology/S&S/Fell","652255000405","MSU","Gift Aid","MSU_GiftAid"
"7172L","TinkerResearch/Fell","652255000410","MSU","Gift Aid","MSU_GiftAid"
"7174L","Bot&PlPath/CNS/Fellowshp","652255000415","MSU","Gift Aid","MSU_GiftAid"
"7176L","Kinesiology/CoEd/Fell","652255000420","MSU","Gift Aid","MSU_GiftAid"
"7179L","CNS/Environ/Fell","652255000426","MSU","Gift Aid","MSU_GiftAid"
"7182L","Economics/CSS/Fell","652255000430","MSU","Gift Aid","MSU_GiftAid"
"7185L","Sup&Ser/Anthro/CSS/Fell","652255000435","MSU","Gift Aid","MSU_GiftAid"
"7191L","S&S/History/CSS/Fell","652255000450","MSU","Gift Aid","MSU_GiftAid"
"7194L","GlobalChange/CSS/Fell","652255000460","MSU","Gift Aid","MSU_GiftAid"
"7198L","Sup&Ser/Advet/CCAS/Fell","652255000470","MSU","Gift Aid","MSU_GiftAid"
"7199L","Sup&Ser/Psychol/CSS/Fell","652255000475","MSU","Gift Aid","MSU_GiftAid"
"7208L","EducationAdmin/CoEd/Fell","652255000505","MSU","Gift Aid","MSU_GiftAid"
"7213L","Merit/GOF/Fellow","652255000520","MSU","Gift Aid","MSU_GiftAid"
"7225L","Sup&Ser/Act/EBCB/Fellow","652255000530","MSU","Gift Aid","MSU_GiftAid"
"7226L","TeacherEdu/Lead/Fell","652255000535","MSU","Gift Aid","MSU_GiftAid"
"7237L","Sup&Ser/TeachEd/Fellowsh","652255000545","MSU","Gift Aid","MSU_GiftAid"
"7261L","Dean/CAL/Fellowship","652255000575","MSU","Gift Aid","MSU_GiftAid"
"7262L","Research/SROP/GOF/Fell","652255000580","MSU","Gift Aid","MSU_GiftAid"
"7263L","S&S/Botany/CNS/Fellowshi","652255000590","MSU","Gift Aid","MSU_GiftAid"
"7266L","Entomology/CANR/Fell","652255000600","MSU","Gift Aid","MSU_GiftAid"
"7272L","CHM/Biostatistics/Fell","652255000606","MSU","Gift Aid","MSU_GiftAid"
"7275L","Paolucci/HDFS/CSS/Fell","652255000610","MSU","Gift Aid","MSU_GiftAid"
"7284L","DeanDisc/CAL/Fellowship","652255000625","MSU","Gift Aid","MSU_GiftAid"
"7D86L","Finance/ EB/Fell","652255000643","MSU","Gift Aid","MSU_GiftAid"
"7302L","Grad.Office/CANR","652255000650","MSU","Gift Aid","MSU_GiftAid"
"7303L","COM/Osteopathic/Fell","652255000651","MSU","Gift Aid","MSU_GiftAid"
"7304L","Grad Office/CAL","652255000660","MSU","Gift Aid","MSU_GiftAid"
"7D68L","RSH/VanDelinderEnd/Fell","652255000664","MSU","Gift Aid","MSU_GiftAid"
"7D70L","CNS/KBS/AquaticEco/Fell","652255000667","MSU","Gift Aid","MSU_GiftAid"
"7D72L","CNS/GoodEnd/Fell","652255000669","MSU","Gift Aid","MSU_GiftAid"
"7308L","Grad Office/CB","652255000670","MSU","Gift Aid","MSU_GiftAid"
"7D74L","CNS/PLB/Josephs/Fell","652255000672","MSU","Gift Aid","MSU_GiftAid"
"7D58L","COOM/PTX/PgmFunds/Fell","652255000677","MSU","Gift Aid","MSU_GiftAid"
"7D60L","COEd/USDE/Hi2LD/Fell","652255000679","MSU","Gift Aid","MSU_GiftAid"
"7310L","Grad Office/CCAS","652255000680","MSU","Gift Aid","MSU_GiftAid"
"7D80L","COEd/USDE/Hi2LD/Fell","652255000681","MSU","Gift Aid","MSU_GiftAid"
"7D64L","CSS/Econ/Whiteledge/Fell","652255000686","MSU","Gift Aid","MSU_GiftAid"
"7D75L","COOM/PTX/TewariSingh/Fell","652255000687","MSU","Gift Aid","MSU_GiftAid"
"7D84L","CANR/PSM/Hausbeck/Fell","652255000693","MSU","Gift Aid","MSU_GiftAid"
"7D89","RSH/NIH/EnvTox/Fell","652255000696","MSU","Gift Aid","MSU_GiftAid"
"7314L","Grad Office/CEd","652255000700","MSU","Gift Aid","MSU_GiftAid"
"7D93L","English/CAL/Fellowship","652255000702","MSU","Gift Aid","MSU_GiftAid"
"7D94L","Purcell/COE/Fellowship","652255000703","MSU","Gift Aid","MSU_GiftAid"
"7316A","GOF/Engr/CEE","652255000705","MSU","Gift Aid","MSU_GiftAid"
"7A74L","COOM/Gerhardt/Rsh/Fell","652255000708","MSU","Gift Aid","MSU_GiftAid"
"7A80L","CNS/RichardsonEnd/Fell","652255000709","MSU","Gift Aid","MSU_GiftAid"
"7A78L","CNS/WhittamGradStdt/Fell","652255000711","MSU","Gift Aid","MSU_GiftAid"
"7A81L","CNS/MRichardsonEnd/Fell","652255000712","MSU","Gift Aid","MSU_GiftAid"
"7E05L","COE/OCcredits/Fell","652255000716","MSU","Gift Aid","MSU_GiftAid"
"7K83L","COOM/Pharm/CoreAcad/Fell","652255000718","MSU","Gift Aid","MSU_GiftAid"
"7548L","CNS/MicroBioMolec/Fell","652255000719","MSU","Gift Aid","MSU_GiftAid"
"7549L","CNS/MicroBioMolec/Fell","652255000721","MSU","Gift Aid","MSU_GiftAid"
"7593L","Sup&Ser/Mark/EBCB/Fell","652255000722","MSU","Gift Aid","MSU_GiftAid"
"7E68L","CANR/PlanDesignMCM/Fell","652255000729","MSU","Gift Aid","MSU_GiftAid"
"7E70L","CANR/PlanDesignMCM/Fell","652255000731","MSU","Gift Aid","MSU_GiftAid"
"7E71L","CANR/PlanDesignMCM/Fell","652255000732","MSU","Gift Aid","MSU_GiftAid"
"7E73L","CANR/PlanDesignMCM/Fell","652255000733","MSU","Gift Aid","MSU_GiftAid"
"7E74L","CANR/PSMEndow/Fell","652255000734","MSU","Gift Aid","MSU_GiftAid"
"7216L","ForestGift/CANR/Fellow","652255000736","MSU","Gift Aid","MSU_GiftAid"
"7K11L","CAL/A&CMgmtPgm/Fell","652255000737","MSU","Gift Aid","MSU_GiftAid"
"7E98L","CoEd/TeacherEd/Fell","652255000738","MSU","Gift Aid","MSU_GiftAid"
"7E82L","CNS/NatSciDean/Fell","652255000739","MSU","Gift Aid","MSU_GiftAid"
"7316L","GOF/Engr/Dean","652255000740","MSU","Gift Aid","MSU_GiftAid"
"7E83L","Broad/SupChnMgt/Fell","652255000741","MSU","Gift Aid","MSU_GiftAid"
"7E84L","CNS/NatSciDean/Fell","652255000742","MSU","Gift Aid","MSU_GiftAid"
"7E85L","CAN/Agricultural/Fell","652255000743","MSU","Gift Aid","MSU_GiftAid"
"7E75L","APUO/UnivOutreach/Fell","652255000744","MSU","Gift Aid","MSU_GiftAid"
"7317L","Research/SROP/GOF/Fellow","652255000745","MSU","Gift Aid","MSU_GiftAid"
"7E17L","CoEd/EducAdmin/Fell","652255000761","MSU","Gift Aid","MSU_GiftAid"
"7E22L","Broad/CollegeofBus/Fell","652255000763","MSU","Gift Aid","MSU_GiftAid"
"7E61L","Broad/SupplyChManage/Fell","652255000764","MSU","Gift Aid","MSU_GiftAid"
"7322L","Grad Office/CHM","652255000765","MSU","Gift Aid","MSU_GiftAid"
"7E62L","CoEd/EdAdmin/Fell","652255000766","MSU","Gift Aid","MSU_GiftAid"
"7E64L","CNS/Neuroscience/Fell","652255000767","MSU","Gift Aid","MSU_GiftAid"
"7E63L","CoEd/CnsEdPsy/Fell","652255000768","MSU","Gift Aid","MSU_GiftAid"
"7E65L","CSS/PlanDesignMURP/Fell","652255000769","MSU","Gift Aid","MSU_GiftAid"
"7323L","Nowlin/Fsh&Wld/CANR/Fell","652255000770","MSU","Gift Aid","MSU_GiftAid"
"7E66L","CSS/PlanDesignMURP/Fell","652255000771","MSU","Gift Aid","MSU_GiftAid"
"7E67L","CAL/MoveinTPP/Fell","652255000772","MSU","Gift Aid","MSU_GiftAid"
"7328L","Special/CANR/Fellow","652255000775","MSU","Gift Aid","MSU_GiftAid"
"7R45L","CNS/PlantResrchLab/Fell","652255000781","MSU","Gift Aid","MSU_GiftAid"
"7F06L","CoSSci/CriminalJust/Fell","652255000782","MSU","Gift Aid","MSU_GiftAid"
"7712L","Endow/Fish&Wild/CANR/Fel","652255000783","MSU","Gift Aid","MSU_GiftAid"
"7F07L","CANR/AgFood&Research/Fel","652255000784","MSU","Gift Aid","MSU_GiftAid"
"7332L","Grad Office/CNS","652255000785","MSU","Gift Aid","MSU_GiftAid"
"7E77L","CNS/Neuroscience/Fell","652255000787","MSU","Gift Aid","MSU_GiftAid"
"7672L","Entomol/AgEx/CNS/Fellow","652255000788","MSU","Gift Aid","MSU_GiftAid"
"7106L","CNS/MicroBioMolGen/Fell","652255000789","MSU","Gift Aid","MSU_GiftAid"
"7333L","Grad Office/CNurse","652255000790","MSU","Gift Aid","MSU_GiftAid"
"7B65L","CAL/YunckEnd/Fell","652255000791","MSU","Gift Aid","MSU_GiftAid"
"7G13L","CANR/Entomol/GenRsh/Fell","652255000792","MSU","Gift Aid","MSU_GiftAid"
"7B19L","AGBIO/SeedsFunds/Fell","652255000793","MSU","Gift Aid","MSU_GiftAid"
"7R83L","CANR/GenResRoth/Fell","652255000794","MSU","Gift Aid","MSU_GiftAid"
"7334L","Grad Office/COM","652255000795","MSU","Gift Aid","MSU_GiftAid"
"7139L","CANR/Fish/GenRsh/Fell","652255000796","MSU","Gift Aid","MSU_GiftAid"
"7F08L","CoEn/MechEng/Fell","652255000797","MSU","Gift Aid","MSU_GiftAid"
"7F15L","VetMed/PharmTox/Fell","652255000798","MSU","Gift Aid","MSU_GiftAid"
"7D89C","VetMed/PharmTox/Fell","652255000801","MSU","Gift Aid","MSU_GiftAid"
"7F16L","CSS/PlanDesignCons/Fell","652255000803","MSU","Gift Aid","MSU_GiftAid"
"7F18L","CANR/PlntSoilMicrSci/Fel","652255000806","MSU","Gift Aid","MSU_GiftAid"
"7F19L","CNS/StatsandProb/Fell","652255000807","MSU","Gift Aid","MSU_GiftAid"
"7Y06L","Planning/Design/CAN/Fell","652255000808","MSU","Gift Aid","MSU_GiftAid"
"7M06L","Planning/Design/CAN/Fell","652255000809","MSU","Gift Aid","MSU_GiftAid"
"7338L","Grad Office/CSS","652255000820","MSU","Gift Aid","MSU_GiftAid"
"7341L","STECCenter/MMG/CNS/Fell","652255000825","MSU","Gift Aid","MSU_GiftAid"
"7F17L","ColNatSci/Chem/Fell","652255000840","MSU","Gift Aid","MSU_GiftAid"
"7346L","Grad Office/CVM","652255000845","MSU","Gift Aid","MSU_GiftAid"
"7346","GradOff/CVM/Fellowship","652255000846","MSU","Gift Aid","MSU_GiftAid"
"7348L","GenRsh/Ento/AgEx/CNS/Fel","652255000850","MSU","Gift Aid","MSU_GiftAid"
"7E00L","CAS/Kumata/Fell","652255000853","MSU","Gift Aid","MSU_GiftAid"
"7A77L","CNS/HughFund/Fell","652255000854","MSU","Gift Aid","MSU_GiftAid"
"7349L","EBCB/Accounting/Fell","652255000855","MSU","Gift Aid","MSU_GiftAid"
"7E11L","CNS/Physiology/Fell","652255000856","MSU","Gift Aid","MSU_GiftAid"
"7A47L","CANR/Recruit/Fell","652255000869","MSU","Gift Aid","MSU_GiftAid"
"7353L","Sup&Ser/Kines/Ed/Fellow","652255000870","MSU","Gift Aid","MSU_GiftAid"
"7369L","COEN/BME/SvgsRet/Fell","652255000890","MSU","Gift Aid","MSU_GiftAid"
"7371L","Sup&Ser/Rhet/CAL/Fell","652255000895","MSU","Gift Aid","MSU_GiftAid"
"7383L","CEPSE/LearningInst/Fell","652255000915","MSU","Gift Aid","MSU_GiftAid"
"7382L","CSS/Development/Fell","652255000916","MSU","Gift Aid","MSU_GiftAid"
"7399L","CAL/English/Fell","652255000961","MSU","Gift Aid","MSU_GiftAid"
"7401L","UniverFell/GOF/Fellow","652255000970","MSU","Gift Aid","MSU_GiftAid"
"7401T","UniverFell/GOF/tuition 3","652255000971","MSU","Gift Aid","MSU_GiftAid"
"7401S","UniverFel/GOF/Stipend","652255000973","MSU","Gift Aid","MSU_GiftAid"
"7409L","S&S/eleEngr/Engr/Fellow","652255000990","MSU","Gift Aid","MSU_GiftAid"
"7410L","Sup&Ser/Geo/CSS/Fellow","652255000995","MSU","Gift Aid","MSU_GiftAid"
"7411L","S&S/Comput Sci/Engr","652255001000","MSU","Gift Aid","MSU_GiftAid"
"7414S","UnivFell/GOF/Sumr/Stipnd","652255001027","MSU","Gift Aid","MSU_GiftAid"
"7417L","S&S/Mech Engr/Engr/Fello","652255001045","MSU","Gift Aid","MSU_GiftAid"
"7419L","S&S/Dean/CVM","652255001050","MSU","Gift Aid","MSU_GiftAid"
"7422L","EdDeans/CoEd/Fell","652255001060","MSU","Gift Aid","MSU_GiftAid"
"7428L","S&S/Genetics/CNS/Fellow","652255001090","MSU","Gift Aid","MSU_GiftAid"
"7432L","CAL/English/Fell","652255001096","MSU","Gift Aid","MSU_GiftAid"
"7441L","PlantScience/GOF/Fell","652255001130","MSU","Gift Aid","MSU_GiftAid"
"7443L","S&S/Cyc Lab/Fellowship","652255001135","MSU","Gift Aid","MSU_GiftAid"
"7442L","CAN/Horticulture/Fell","652255001136","MSU","Gift Aid","MSU_GiftAid"
"7448L","Dissertation/GOF/Fellow","652255001150","MSU","Gift Aid","MSU_GiftAid"
"7450L","UniversFell/GOF/Fall&Spr","652255001160","MSU","Gift Aid","MSU_GiftAid"
"7450T","UnvsFel/GOF/Tuition 3yr","652255001161","MSU","Gift Aid","MSU_GiftAid"
"7450S","7450I-UnvsFel/GOF/Stipend","652255001163","MSU","Gift Aid","MSU_GiftAid"
"7450I","UnvsFel/GOF/Insurance","652255001164","MSU","Gift Aid","MSU_GiftAid"
"7451L","S&S/Physiol/COM/Fellow","652255001165","MSU","Gift Aid","MSU_GiftAid"
"7452L","GradOf/Klomparens/Fellow","652255001170","MSU","Gift Aid","MSU_GiftAid"
"7453L","GradSchool/GAANN/Fellow","652255001175","MSU","Gift Aid","MSU_GiftAid"
"7457L","S&S/Microbio/CNS/Fellow","652255001185","MSU","Gift Aid","MSU_GiftAid"
"7459L","ISP/FLAS/African/Fell","652255001190","MSU","Gift Aid","MSU_GiftAid"
"7461L","EESGradRsh/CNS/Fell","652255001200","MSU","Gift Aid","MSU_GiftAid"
"7462L","GOF/ResArts&Humanities","652255001205","MSU","Gift Aid","MSU_GiftAid"
"7464L","ALANA/GradOF/Fellow","652255001210","MSU","Gift Aid","MSU_GiftAid"
"7466L","CAL/Philosophy/Fell","652255001216","MSU","Gift Aid","MSU_GiftAid"
"7468L","Sup&Sup/INTL/Fellow","652255001230","MSU","Gift Aid","MSU_GiftAid"
"7469L","PHARMACOLOGY/GOF/Fellow","652255001240","MSU","Gift Aid","MSU_GiftAid"
"7470L","GRAD/NSF/GOF/Fellow","652255001245","MSU","Gift Aid","MSU_GiftAid"
"7471L","COGS/Council of Grad Students","652255001246","MSU","Gift Aid","MSU_GiftAid"
"7482L","Univ/Collections&Art","652255001247","MSU","Gift Aid","MSU_GiftAid"
"7490L","VetMedLeaders/CVM/Fell","652255001320","MSU","Gift Aid","MSU_GiftAid"
"7493L","Sup&Ser/Biochem/CNS/Fell","652255001330","MSU","Gift Aid","MSU_GiftAid"
"7494L","NRT/PlantBiology/Fell","652255001340","MSU","Gift Aid","MSU_GiftAid"
"7496L","GradStudies/CSS/Fell","652255001355","MSU","Gift Aid","MSU_GiftAid"
"7498L","S&S/Pharm/COM","652255001365","MSU","Gift Aid","MSU_GiftAid"
"7499L","KIN/Research/CoEd/Fell","652255001370","MSU","Gift Aid","MSU_GiftAid"
"7504L","ResDev/CANR/Fellowship","652255001395","MSU","Gift Aid","MSU_GiftAid"
"7506L","BEST/CHM/Fell","652255001405","MSU","Gift Aid","MSU_GiftAid"
"7507L","CAL/Rom/Class/Fell","652255001406","MSU","Gift Aid","MSU_GiftAid"
"7508L","Economics/EBCB/Fellow","652255001410","MSU","Gift Aid","MSU_GiftAid"
"7509L","Physics-Astronomy/Fell","652255001420","MSU","Gift Aid","MSU_GiftAid"
"7510L","InstforQuantHealth/Fell","652255001425","MSU","Gift Aid","MSU_GiftAid"
"7512L","S&S/Chem Engr/Fellowship","652255001435","MSU","Gift Aid","MSU_GiftAid"
"7513L","CNS/Chemistry/Fell","652255001436","MSU","Gift Aid","MSU_GiftAid"
"7516L","Statistics&Prob/Fell","652255001440","MSU","Gift Aid","MSU_GiftAid"
"7519L","S&S/Manag/EBCB/Fellow","652255001455","MSU","Gift Aid","MSU_GiftAid"
"7520L","InstForQuantHealth/Fell","652255001460","MSU","Gift Aid","MSU_GiftAid"
"7525L","CNS/Statistics/Fell","652255001476","MSU","Gift Aid","MSU_GiftAid"
"7526L","CVM/Veterinary/Fell","652255001477","MSU","Gift Aid","MSU_GiftAid"
"7535L","Chemistry/CNS/Fell","652255001520","MSU","Gift Aid","MSU_GiftAid"
"7536L","Gift/Fam&Child/CHE/Fell","652255001525","MSU","Gift Aid","MSU_GiftAid"
"7537L","EPIC/CoED/Fell","652255001530","MSU","Gift Aid","MSU_GiftAid"
"7538L","Elec&CompEngr/CoEn/Fell","652255001535","MSU","Gift Aid","MSU_GiftAid"
"7542L","CSS/Social/Work/Fell","652255001546","MSU","Gift Aid","MSU_GiftAid"
"7544L","CNS/Bio/Fell","652255001551","MSU","Gift Aid","MSU_GiftAid"
"7545L","CSS/Development/Fell","652255001561","MSU","Gift Aid","MSU_GiftAid"
"7550L","VeterinaryMed/CVM/Fell","652255001565","MSU","Gift Aid","MSU_GiftAid"
"7555L","Physiology/NIH/Fell","652255001580","MSU","Gift Aid","MSU_GiftAid"
"7556L","AgEcon/CANR/Fellow","652255001585","MSU","Gift Aid","MSU_GiftAid"
"7666L","CAL/Linguist/Fell","652255001591","MSU","Gift Aid","MSU_GiftAid"
"7668L","CAN/Commun/Sustain/Fell","652255001592","MSU","Gift Aid","MSU_GiftAid"
"7669L","COE/Civil/Fell","652255001593","MSU","Gift Aid","MSU_GiftAid"
"7563L","Holtrop/HDFS/CSS/Fell","652255001600","MSU","Gift Aid","MSU_GiftAid"
"7564L","PhysicsAstronomy/Fell","652255001605","MSU","Gift Aid","MSU_GiftAid"
"7569L","German/CAL/Fell","652255001620","MSU","Gift Aid","MSU_GiftAid"
"7570L","CNS/Biochemistry/Fell","652255001621","MSU","Gift Aid","MSU_GiftAid"
"7573L","Disc/GradSchool/Fellow","652255001630","MSU","Gift Aid","MSU_GiftAid"
"7574L","KelloggBio/GOF/Fell","652255001640","MSU","Gift Aid","MSU_GiftAid"
"7577L","S&S/Neuro/CNS/Fellow","652255001650","MSU","Gift Aid","MSU_GiftAid"
"7578L","CAL/Linguistics/Fell","652255001651","MSU","Gift Aid","MSU_GiftAid"
"7581L","SLRF/CAL/Fell","652255001670","MSU","Gift Aid","MSU_GiftAid"
"7582L","MicrBioMolGen/Fell","652255001675","MSU","Gift Aid","MSU_GiftAid"
"7588L","SPDC/Rsh/CANR/Fell","652255001695","MSU","Gift Aid","MSU_GiftAid"
"7595L","Sup&Ser/CARRS/CANR/Fell","652255001715","MSU","Gift Aid","MSU_GiftAid"
"7601L","S&S/Econ/EBCB/Fellow","652255001735","MSU","Gift Aid","MSU_GiftAid"
"7602L","Urban/Geo/CSS/Fellow","652255001740","MSU","Gift Aid","MSU_GiftAid"
"7611L","OsteoMed/COM/Fell","652255001765","MSU","Gift Aid","MSU_GiftAid"
"7613L","GAANN/Elec&CompEgr/Fell","652255001770","MSU","Gift Aid","MSU_GiftAid"
"7614L","Pharmacol/CHM/Fellowship","652255001780","MSU","Gift Aid","MSU_GiftAid"
"7616L","Music Gift/CAL/Fellowshp","652255001785","MSU","Gift Aid","MSU_GiftAid"
"7617L","CSS/Social/Fell","652255001786","MSU","Gift Aid","MSU_GiftAid"
"7619L","WritRhetAmCul/CAL/Fell","652255001790","MSU","Gift Aid","MSU_GiftAid"
"7622L","LACS DEV/LgAn/CVM/Fell","652255001800","MSU","Gift Aid","MSU_GiftAid"
"7623L","CAN/Enginee/Fell","652255001801","MSU","Gift Aid","MSU_GiftAid"
"7624L","PlantSoil/Intrdscp/Fell","652255001805","MSU","Gift Aid","MSU_GiftAid"
"7639L","PharmaTox/CHM/Fell","652255001825","MSU","Gift Aid","MSU_GiftAid"
"7649L","CSS/Geo/Fell","652255001861","MSU","Gift Aid","MSU_GiftAid"
"7657L","CNS/BMB/HambergerSU/Fell","652255001870","MSU","Gift Aid","MSU_GiftAid"
"7674L","GOF/GradSchCommit/Fell","652255001915","MSU","Gift Aid","MSU_GiftAid"
"7675L","CAN/Human/Fell","652255001916","MSU","Gift Aid","MSU_GiftAid"
"7680L","S&S/Writing/CAL/Fellow","652255001920","MSU","Gift Aid","MSU_GiftAid"
"7681L","GOF/BEACON/Fell","652255001925","MSU","Gift Aid","MSU_GiftAid"
"7683L","CSS/BrattonFellowship","652255001935","MSU","Gift Aid","MSU_GiftAid"
"7684L","COE/Materials/Fell","652255001941","MSU","Gift Aid","MSU_GiftAid"
"7689L","S&S/EdAdmin/Ed/Fellow","652255001950","MSU","Gift Aid","MSU_GiftAid"
"7695L","AgDisc/AgEngr/CANR/Fell","652255001960","MSU","Gift Aid","MSU_GiftAid"
"7700L","Sup&Ser/Plan/CANR/Fell","652255001970","MSU","Gift Aid","MSU_GiftAid"
"7702L","CNS/CMSE/Hirn/Fell","652255001980","MSU","Gift Aid","MSU_GiftAid"
"7703L","GenRsh/Engineering/Fell","652255001985","MSU","Gift Aid","MSU_GiftAid"
"7707L","CANR/SPDC/Berghorn/Fell","652255001995","MSU","Gift Aid","MSU_GiftAid"
"7708L","COOM/Pharm/Tykocki/Fell","652255002000","MSU","Gift Aid","MSU_GiftAid"
"7711L","CHM/IQH/BachmannSU/Fell","652255002015","MSU","Gift Aid","MSU_GiftAid"
"7714L","COEN/NothstineEnd/Fell","652255002025","MSU","Gift Aid","MSU_GiftAid"
"7716L","CE/Mechanical/Fell","652255002031","MSU","Gift Aid","MSU_GiftAid"
"7718L","MBA/BroadBusiness/Fell","652255002035","MSU","Gift Aid","MSU_GiftAid"
"7721L","Music/GOF/Fellow","652255002050","MSU","Gift Aid","MSU_GiftAid"
"7728L","COEN/Sahasrabudhe/Fell","652255002080","MSU","Gift Aid","MSU_GiftAid"
"7739L","SS/Economics/Fell","652255002096","MSU","Gift Aid","MSU_GiftAid"
"7741L","PsyGift/Psych/CSS/Fellow","652255002105","MSU","Gift Aid","MSU_GiftAid"
"7747L","S&S/Ecol&Evol/CNS/Fellow","652255002135","MSU","Gift Aid","MSU_GiftAid"
"7753L","Tinker/GradSch/Fellow","652255002145","MSU","Gift Aid","MSU_GiftAid"
"7754L","COE/Science/Fell","652255002146","MSU","Gift Aid","MSU_GiftAid"
"7761L","CNS/Astronomy/Fell","652255002161","MSU","Gift Aid","MSU_GiftAid"
"7769L","Disc/Crop&Soil/CANR/Fell","652255002190","MSU","Gift Aid","MSU_GiftAid"
"7784L","FsSci&HumanEc/CHE/Fellow","652255002225","MSU","Gift Aid","MSU_GiftAid"
"7785L","S&S/CEPSE/Ed/Fellowship","652255002230","MSU","Gift Aid","MSU_GiftAid"
"7786L","S&S/GradSchDean/VP/Fell","652255002235","MSU","Gift Aid","MSU_GiftAid"
"7793L","Fish&Wild/CANR/Fellow","652255002255","MSU","Gift Aid","MSU_GiftAid"
"7799L","CAL/DEAN/FEll","652255002266","MSU","Gift Aid","MSU_GiftAid"
"7800L","S&S/Phys-Astr/CNS/Fell","652255002270","MSU","Gift Aid","MSU_GiftAid"
"7801L","CNS/NIH/PerezBonilla/Fel","652255002275","MSU","Gift Aid","MSU_GiftAid"
"7803L","CHM/NIDA/Brincks/Fell","652255002280","MSU","Gift Aid","MSU_GiftAid"
"7822L","S&S/PolSci/CSS/Fellow","652255002325","MSU","Gift Aid","MSU_GiftAid"
"7836L","S&S/Phil/CAL/Fellow","652255002360","MSU","Gift Aid","MSU_GiftAid"
"7838L","EnvirTox/VPGrad/Fell","652255002365","MSU","Gift Aid","MSU_GiftAid"
"7839L","CNS/Chemistry/Fell","652255002366","MSU","Gift Aid","MSU_GiftAid"
"7856L","UDF/UEF/GradSch/Fellow","652255002395","MSU","Gift Aid","MSU_GiftAid"
"7860L","GenRsh/Engr/Fellowship","652255002400","MSU","Gift Aid","MSU_GiftAid"
"7A00L","Special/Strt/CANR/Fell","652255002420","MSU","Gift Aid","MSU_GiftAid"
"7A13L","Rsh/Fish&Wild/AgX/Fell","652255002440","MSU","Gift Aid","MSU_GiftAid"
"7A25L","Disc/Hort/CANR/Fellow","652255002445","MSU","Gift Aid","MSU_GiftAid"
"7A26L","CVM/Veterinary/Fell","652255002446","MSU","Gift Aid","MSU_GiftAid"
"7A27L","CSS/Development/Fell","652255002447","MSU","Gift Aid","MSU_GiftAid"
"7A34L","CNS/Integrative/Fell","652255002456","MSU","Gift Aid","MSU_GiftAid"
"7A57L","CE/Chemical/Fell","652255002462","MSU","Gift Aid","MSU_GiftAid"
"7A99L","Sup&Ser/FCE/CSS/Fellow","652255002470","MSU","Gift Aid","MSU_GiftAid"
"7A97L","CNS/Neuroscience/Fell","652255002472","MSU","Gift Aid","MSU_GiftAid"
"7B11L","Sup&Ser/Criminal/CSS/Fel","652255002480","MSU","Gift Aid","MSU_GiftAid"
"7B45L","Outreach/EdAdmin/Ed/Fell","652255002485","MSU","Gift Aid","MSU_GiftAid"
"7C68L","CE/Science/Fell","652255002521","MSU","Gift Aid","MSU_GiftAid"
"7D18L","S&S/Cell&MolBio/CNS/Fell","652255002540","MSU","Gift Aid","MSU_GiftAid"
"7D49L","VarSchl/Zhao/CEPSE/Fell","652255002555","MSU","Gift Aid","MSU_GiftAid"
"7D46L","COOM/AdmissAdm/Fell","652255002556","MSU","Gift Aid","MSU_GiftAid"
"7D51L","COEd/Kinesiolgy/Rsh/Fell","652255002558","MSU","Gift Aid","MSU_GiftAid"
"7D53L","CANR/Manderscheid/Fell","652255002559","MSU","Gift Aid","MSU_GiftAid"
"7D55L","HLTH/MSUHlthCareInc/Fell","652255002561","MSU","Gift Aid","MSU_GiftAid"
"7D98L","Special/PubHlth/Fell","652255002575","MSU","Gift Aid","MSU_GiftAid"
